# time_ps intensity_a.u. spectrum_a.u.
-1.941176e+00	8.043148e+06	8.774007e+09
-1.823529e+00	8.135834e+06	1.284369e+10
-1.705882e+00	8.228728e+06	8.940036e+09
-1.588235e+00	8.321811e+06	1.392832e+10
-1.470588e+00	8.415066e+06	7.747335e+08
-1.352941e+00	8.508476e+06	6.614954e+09
-1.235294e+00	8.602023e+06	1.172512e+10
-1.117647e+00	8.695689e+06	8.432482e+08
-1.000000e+00	8.789455e+06	1.659905e+09
-8.823529e-01	8.883302e+06	5.546389e+09
-7.647059e-01	8.977211e+06	9.164028e+09
-6.470588e-01	9.071165e+06	5.133008e+07
-5.294118e-01	9.165142e+06	1.576005e+09
-4.117647e-01	9.259125e+06	6.596929e+09
-2.941176e-01	9.353092e+06	5.907927e+09
-1.764706e-01	9.447024e+06	1.023645e+10
-5.882353e-02	9.540902e+06	8.140346e+09
5.882353e-02	9.634704e+06	3.358443e+09
1.764706e-01	9.728410e+06	6.471239e+09
2.941176e-01	9.822000e+06	4.443974e+09
4.117647e-01	9.915452e+06	9.585256e+09
5.294118e-01	1.000875e+07	6.271272e+09
6.470588e-01	1.010186e+07	7.941315e+09
7.647059e-01	1.019478e+07	1.975918e+09
8.823529e-01	1.028747e+07	5.714627e+08
1.000000e+00	1.037992e+07	1.693602e+09
1.117647e+00	1.047210e+07	8.601127e+09
1.235294e+00	1.056400e+07	1.333376e+10
1.352941e+00	1.065559e+07	2.794184e+09
1.470588e+00	1.074685e+07	1.723194e+09
1.588235e+00	1.083775e+07	3.595124e+09
1.705882e+00	1.092829e+07	1.137783e+08
1.823529e+00	1.101842e+07	1.435820e+10
1.941176e+00	1.110814e+07	2.404297e+09
2.058824e+00	1.119741e+07	1.251135e+09
2.176471e+00	1.128622e+07	1.270618e+09
2.294118e+00	1.137455e+07	4.100036e+09
2.411765e+00	1.146236e+07	9.257398e+08
2.529412e+00	1.154965e+07	5.669090e+09
2.647059e+00	1.163638e+07	1.185370e+09
2.764706e+00	1.172254e+07	9.461315e+08
2.882353e+00	1.180810e+07	4.397395e+09
3.000000e+00	1.189304e+07	1.144287e+09
3.117647e+00	1.197734e+07	4.786427e+08
3.235294e+00	1.206097e+07	1.009393e+10
3.352941e+00	1.214392e+07	4.762671e+09
3.470588e+00	1.222615e+07	1.578960e+09
3.588235e+00	1.230766e+07	3.564665e+09
3.705882e+00	1.238841e+07	6.416402e+09
3.823529e+00	1.246839e+07	1.193737e+09
3.941176e+00	1.254758e+07	2.524287e+09
4.058824e+00	1.262594e+07	3.423520e+09
4.176471e+00	1.270346e+07	5.939006e+08
4.294118e+00	1.278012e+07	1.401240e+09
4.411765e+00	1.285590e+07	9.919935e+09
4.529412e+00	1.293078e+07	3.828505e+08
4.647059e+00	1.300473e+07	6.335814e+08
4.764706e+00	1.307774e+07	4.508986e+08
4.882353e+00	1.314978e+07	8.150353e+08
5.000000e+00	1.322083e+07	1.715230e+09
5.117647e+00	1.329088e+07	1.136228e+09
5.235294e+00	1.335989e+07	6.642562e+08
5.352941e+00	1.342787e+07	9.491507e+09
5.470588e+00	1.349477e+07	1.977928e+08
5.588235e+00	1.356059e+07	4.616998e+09
5.705882e+00	1.362531e+07	7.411294e+07
5.823529e+00	1.368890e+07	3.051693e+09
